Area,VehPower,VehAge,DrivAge,Credit,FuelType,Density,Amount
D,4,16,49,702,Regular,634,1204
D,4,4,69,766,Regular,517,1204
A,5,6,43,770,Regular,39,149.64
C,12,7,66,770,Diesel,175,1204
E,4,10,33,770,Regular,8884,1204
A,7,4,53,758,Diesel,26,1204
E,7,17,37,714,Diesel,8549,3204
E,7,10,36,770,Diesel,8549,1983.13
C,6,9,45,720,Regular,153,1204
A,6,13,57,768,Diesel,20,981
C,5,4,26,694,Regular,161,602
A,6,17,38,766,Diesel,29,364.6
A,9,5,43,770,Diesel,45,650
C,6,14,51,770,Regular,342,220.08
B,6,2,35,770,Diesel,91,1204
E,4,9,36,769,Regular,3866,1204
B,5,3,35,770,Diesel,69,1204
D,4,5,61,770,Regular,570,1204
D,4,5,83,770,Regular,988,1204
D,4,10,52,770,Regular,528,1204
E,6,5,55,770,Regular,8880,730.62
C,6,10,29,730,Diesel,208,683.52
D,5,1,81,770,Regular,517,1175.575
D,5,1,81,770,Regular,517,602
E,6,5,55,770,Regular,3744,1204
D,6,3,59,770,Diesel,583,400
D,5,5,39,735,Regular,1565,1320
E,6,8,33,714,Diesel,2767,266.72
E,9,5,71,770,Regular,2648,1204
A,5,5,32,766,Regular,40,556.14
E,4,6,52,770,Regular,4762,1204
E,7,7,35,770,Diesel,3132,4232.66
C,5,5,57,740,Regular,122,529.02
B,7,5,38,770,Diesel,50,602
B,7,5,38,770,Diesel,50,1046.235
D,7,5,74,770,Diesel,582,257.26
B,10,9,48,770,Regular,56,556.14
E,5,5,36,740,Regular,4762,1204
E,5,5,35,770,Diesel,5831,1320
F,4,5,38,744,Regular,27000,1320
F,10,1,44,751,Diesel,27000,587.05
E,5,7,29,744,Diesel,7259,65.88
E,5,7,29,744,Diesel,7259,678.07
D,7,2,37,770,Diesel,688,851.81
D,10,15,63,770,Regular,1326,1204
B,13,10,48,770,Regular,97,1204
A,5,3,40,770,Regular,43,1204
D,9,1,54,770,Regular,1858,602
C,4,5,58,770,Regular,272,1204
E,4,0,51,770,Diesel,3744,1204
C,7,5,40,763,Diesel,237,556.14
D,6,9,72,770,Regular,820,1204
F,7,5,37,770,Diesel,10008,1320
E,10,5,73,770,Diesel,7259,1320
E,6,6,30,740,Regular,2139,1204
D,5,5,62,752,Diesel,1309,1204
A,11,5,50,770,Diesel,24,1320
F,4,5,51,770,Regular,13719,967.74
B,8,3,50,770,Diesel,97,602
E,6,5,77,770,Regular,5433,3690
E,6,5,77,770,Regular,5433,602
D,7,5,74,770,Regular,863,1343.4
E,6,10,42,752,Diesel,9307,1.95
E,6,5,78,770,Regular,4762,1204
B,15,6,53,770,Diesel,89,1204
A,10,5,53,770,Diesel,28,1204
C,10,5,47,695,Diesel,458,401.3333
C,10,5,47,695,Diesel,458,2273.937
C,10,5,47,695,Diesel,458,401.3333
B,10,5,34,750,Diesel,56,1204
C,7,5,68,762,Regular,393,1204
E,10,5,56,770,Regular,5628,1204
C,7,3,61,765,Diesel,269,703.86
E,6,5,66,770,Regular,4762,1320
C,5,4,31,740,Diesel,111,5550.25
C,5,4,31,740,Diesel,111,62.495
E,4,4,28,725,Regular,2354,13761
E,4,4,28,725,Regular,2354,301
C,6,9,25,748,Regular,359,1204
E,6,5,65,770,Diesel,4348,1873.93
E,5,5,61,770,Regular,3317,1204
A,5,5,33,757,Diesel,27,1204
F,5,3,65,755,Regular,12750,1204
D,5,5,57,770,Regular,863,1204
E,5,5,77,770,Regular,2563,1204
D,10,2,49,770,Regular,824,994.75
D,10,2,49,770,Regular,824,2012
D,6,10,49,752,Diesel,640,1204
F,5,5,49,770,Regular,13719,862.65
E,4,4,42,730,Regular,3301,622.25
C,7,6,32,752,Diesel,181,556.14
F,4,9,41,744,Regular,27000,300
C,5,5,55,770,Regular,112,330.76
C,5,5,55,770,Regular,112,278.07
E,5,4,72,770,Regular,2317,602
C,7,2,78,770,Regular,413,1204
D,5,4,28,756,Regular,688,1204
C,6,4,71,770,Regular,165,1204
C,5,2,59,770,Diesel,209,664.65
A,5,0,61,770,Diesel,9,1204
E,6,6,32,763,Regular,4617,278.07
E,6,6,32,763,Regular,4617,660.325
F,10,4,70,759,Regular,27000,1204
E,10,4,34,760,Regular,5410,1320
E,5,4,46,753,Regular,3317,747
B,5,7,25,725,Diesel,85,1204
A,6,4,27,735,Diesel,25,1204
D,9,7,61,770,Regular,626,602
C,7,10,40,770,Diesel,313,1320
D,7,5,35,769,Diesel,1451,1204
C,4,4,43,770,Regular,271,200
C,4,4,43,770,Regular,271,311.4
C,4,10,24,740,Regular,110,1204
E,4,2,46,770,Regular,3214,1204
E,9,10,43,763,Regular,3301,1204
E,12,4,58,770,Diesel,3946,431.325
E,12,4,58,770,Diesel,3946,3500
D,5,4,55,770,Regular,1521,1128.82
E,6,5,40,760,Regular,7634,1204
E,7,8,47,770,Diesel,9307,1204
C,11,4,42,770,Diesel,491,550.71
A,9,4,32,748,Regular,20,1204
D,6,4,44,770,Regular,1974,516.03
D,7,0,39,769,Diesel,936,1204
D,4,2,79,770,Regular,670,1204
D,7,4,34,770,Diesel,1370,1204
E,6,4,75,770,Regular,2498,602
E,6,4,75,770,Regular,2498,396
F,4,4,60,740,Regular,27000,746.65
D,4,4,70,760,Regular,721,1542
C,15,5,59,770,Regular,102,1204
C,7,1,67,770,Diesel,307,1647.13
A,4,5,25,735,Regular,29,1204
F,4,1,79,766,Regular,27000,1123.81
E,5,8,30,744,Diesel,3317,961.18
E,7,10,45,770,Regular,5628,1768.22
A,4,4,53,770,Regular,7,9000
E,4,4,48,770,Regular,2400,1204
E,6,4,28,756,Diesel,3003,563.8
E,6,4,28,756,Diesel,3003,602
E,10,1,35,764,Regular,2733,3116.7
C,5,5,44,766,Regular,388,1204
D,6,4,59,770,Regular,572,1204
B,4,6,47,770,Regular,77,1204
C,7,4,33,763,Diesel,129,1217.47
D,4,4,41,766,Regular,977,1204
D,6,4,51,770,Regular,546,1320
D,4,4,31,714,Regular,645,1204
D,5,4,74,770,Regular,514,1204
D,6,5,43,756,Regular,1895,1320
F,5,2,79,770,Regular,17140,556.14
E,6,4,43,770,Regular,6864,92.4
E,10,4,44,748,Regular,2733,1750.04
E,10,2,57,769,Regular,3103,1562.5
E,10,2,57,769,Regular,3103,602
D,8,4,54,770,Diesel,677,1320
C,7,4,69,770,Regular,171,1320
F,6,8,71,748,Diesel,17140,301
F,6,8,71,748,Diesel,17140,449
C,7,3,56,770,Diesel,103,1204
A,11,1,69,770,Diesel,5,1204
C,4,4,41,770,Regular,144,1927.62
A,5,1,73,770,Regular,28,1204
D,9,8,42,769,Regular,1867,1215.16
E,6,4,78,770,Diesel,3744,4903
E,6,4,78,770,Diesel,3744,1044.52
E,6,4,44,769,Regular,7966,3848.89
E,6,4,44,769,Regular,7966,3500
D,6,1,60,770,Diesel,798,7000
C,4,15,34,744,Regular,211,25.715
C,4,15,34,744,Regular,211,660
E,6,7,35,770,Regular,3744,1204
D,12,2,40,762,Diesel,1516,1320
F,8,4,31,744,Diesel,15703,602
C,11,3,36,763,Diesel,126,1204
C,10,10,49,762,Diesel,221,547.62
D,9,6,41,770,Regular,650,1204
E,7,4,62,770,Diesel,6465,1204
D,11,3,44,770,Diesel,515,1204
E,7,1,51,770,Diesel,2147,1204
C,10,2,26,748,Diesel,230,1204
E,4,2,51,770,Diesel,2694,1204
E,4,4,29,735,Regular,3862,1204
C,4,1,45,770,Regular,214,602
C,4,1,45,770,Regular,214,602
B,7,4,32,748,Diesel,66,602
B,11,3,55,770,Diesel,82,660
B,11,3,55,770,Diesel,82,4144
E,6,3,48,770,Regular,8549,1204
F,8,9,28,740,Regular,17140,1204
E,6,3,47,768,Regular,3657,1235.57
D,5,5,40,770,Regular,836,1204
D,10,3,61,770,Regular,923,1204
E,7,7,44,752,Regular,9215,2142.92
E,8,3,52,770,Diesel,3055,1204
C,7,1,56,770,Diesel,219,1204
E,4,6,29,756,Regular,9307,1204
B,7,5,35,760,Diesel,92,1204
D,4,3,71,770,Regular,645,1204
B,6,3,73,770,Diesel,77,12905
C,7,1,61,770,Regular,403,1204
E,8,3,48,770,Diesel,5821,1320
C,4,6,30,744,Diesel,285,1204
C,7,4,29,760,Regular,145,602
F,8,3,63,770,Diesel,27000,1204
E,5,3,49,770,Regular,3866,1204
E,7,5,27,720,Diesel,6157,1204
F,11,3,51,760,Diesel,14368,602
C,7,3,62,757,Regular,139,1204
E,8,3,39,740,Diesel,3317,84.92
D,6,15,68,770,Regular,1005,1204
B,7,0,34,770,Diesel,75,1055.94
C,5,1,27,748,Diesel,364,602
C,5,1,27,748,Diesel,364,602
C,4,2,27,748,Diesel,364,1000
C,7,3,30,766,Diesel,126,1204
D,4,3,65,770,Regular,1225,1204
D,10,4,56,770,Regular,1381,1204
E,4,3,31,766,Diesel,4939,556.14
C,4,0,44,770,Diesel,157,1204
D,4,3,42,757,Diesel,1817,1204
E,9,3,75,770,Regular,4436,602
D,5,7,50,770,Diesel,721,1204
C,8,3,58,770,Diesel,437,1320
C,6,5,37,746,Diesel,115,278.07
C,6,5,37,746,Diesel,115,602
D,6,9,27,752,Diesel,1767,1095.47
D,6,9,37,770,Diesel,504,1204
C,4,5,65,770,Regular,355,1204
C,8,1,51,770,Diesel,137,1204
C,7,3,57,770,Diesel,252,602
C,7,3,57,770,Diesel,252,602
C,4,3,27,714,Regular,277,1204
E,10,10,64,770,Regular,9082,1204
C,6,8,22,730,Regular,388,1204
C,8,2,50,770,Regular,130,602
C,7,3,72,770,Regular,113,556.14
F,4,2,51,770,Regular,27000,1030.13
C,6,6,39,770,Diesel,204,1204
D,7,2,59,770,Diesel,1867,660
E,7,2,27,735,Regular,6736,1204
D,7,2,43,770,Diesel,1408,812.88
F,4,2,35,756,Diesel,23396,417.35
F,8,2,27,748,Diesel,17140,369.635
F,8,2,27,748,Diesel,17140,186.75
A,7,2,56,770,Diesel,18,1204
D,5,2,55,770,Regular,1381,1204
A,7,2,25,735,Regular,34,5327.15
D,8,2,47,770,Diesel,514,1204
F,4,2,51,762,Regular,17140,1204
D,11,2,35,763,Diesel,716,1204
D,7,9,39,766,Diesel,566,1204
D,5,2,63,770,Diesel,674,494.78
C,5,2,68,770,Diesel,342,2150
C,5,2,68,770,Diesel,342,845.52
D,8,2,58,770,Diesel,824,1204
F,8,1,41,769,Diesel,27000,1204
A,6,3,25,740,Diesel,16,1204
C,6,2,46,740,Diesel,342,1204
F,8,2,74,770,Regular,27000,1204
C,11,2,47,770,Diesel,136,1204
D,10,4,33,720,Regular,904,4093.46
D,10,4,33,720,Regular,904,1000
A,11,3,41,770,Diesel,11,1320
C,5,2,56,752,Diesel,342,9387.19
E,6,9,22,725,Regular,3317,587.435
E,6,9,22,725,Regular,3317,635.03
A,11,2,50,770,Diesel,20,1204
E,9,15,54,770,Regular,9307,2500
E,12,6,41,770,Diesel,2131,3500
E,12,6,41,770,Diesel,2131,660
D,6,2,43,770,Diesel,1447,1204
D,10,6,42,770,Diesel,581,1204
C,4,2,63,770,Diesel,175,664.56
B,4,2,48,770,Diesel,94,5467.755
B,4,2,48,770,Diesel,94,2250
A,6,0,47,770,Diesel,27,1204
D,4,2,37,770,Diesel,562,1320
E,5,4,28,753,Diesel,3688,322.39
E,5,4,28,753,Diesel,3688,301
C,6,7,33,763,Diesel,117,1204
D,4,2,28,752,Diesel,1541,602
D,10,2,33,740,Regular,645,130
D,7,10,38,770,Regular,566,1653.43
E,5,2,41,770,Regular,3744,1320
D,4,2,29,749,Diesel,1286,2073.1
E,4,2,53,770,Diesel,2020,1204
C,9,7,49,770,Regular,471,2669.42
A,7,1,53,770,Diesel,13,1204
C,6,2,29,740,Diesel,209,896.25
C,9,2,81,738,Regular,352,1204
E,4,2,44,770,Regular,4535,1204
C,4,2,34,737,Diesel,122,602
C,7,2,42,770,Regular,104,301
C,7,2,42,770,Regular,104,278.07
D,7,2,48,770,Diesel,1955,7742
D,7,2,48,770,Diesel,1955,514.16
D,4,2,50,770,Regular,1521,602
A,5,6,32,769,Diesel,22,1204
A,4,2,56,770,Regular,21,372.95
A,4,2,56,770,Regular,21,92.06
D,8,2,30,763,Diesel,1468,1204
D,7,3,58,770,Diesel,1326,278.07
D,7,3,58,770,Diesel,1326,602
D,10,10,25,748,Diesel,534,2968.745
D,10,10,25,748,Diesel,534,2082.09
A,9,10,39,770,Diesel,35,1204
B,4,10,23,725,Regular,80,820.74
E,7,2,27,735,Regular,5332,289.43
E,6,10,25,740,Diesel,2569,1320
F,4,2,68,747,Regular,27000,902.78
C,4,2,41,770,Regular,288,8155
C,4,2,41,770,Regular,288,660
D,4,3,50,770,Regular,1957,1320
C,4,2,27,740,Regular,127,1204
E,7,7,25,744,Regular,2927,1204
C,7,2,47,766,Diesel,209,602
C,7,2,47,766,Diesel,209,1576.5
E,11,2,39,770,Diesel,3724,1320
D,7,1,37,762,Diesel,966,1204
D,5,10,29,725,Diesel,1780,1204
E,4,2,43,756,Diesel,8880,1320
C,11,2,44,767,Diesel,130,602
C,11,2,44,767,Diesel,130,1612.19
B,8,2,24,720,Diesel,60,1204
C,5,2,68,770,Diesel,116,602
C,8,1,65,770,Diesel,107,1320
F,7,10,39,740,Diesel,27000,1320
C,5,2,47,770,Diesel,439,1320
F,7,3,75,761,Diesel,27000,8098.07
D,4,2,53,770,Regular,1577,1204
D,5,2,47,770,Diesel,975,1204
E,12,2,56,770,Diesel,3527,1204
E,8,2,53,770,Diesel,2517,711.43
F,4,2,55,770,Regular,27000,2028.2
A,4,2,45,770,Diesel,21,602
F,10,2,53,762,Regular,27000,1204
F,10,5,60,770,Diesel,27000,1204
C,4,6,49,770,Regular,185,4046.95
E,7,2,34,766,Diesel,3274,1204
C,7,2,60,770,Diesel,100,1204
E,4,2,34,764,Regular,4762,1204
A,5,2,56,770,Diesel,18,1779
D,4,8,34,725,Regular,1289,469.52
C,11,2,53,770,Diesel,142,660
A,4,2,65,770,Diesel,25,1204
D,6,15,49,770,Diesel,999,353.05
A,7,2,69,770,Regular,26,1204
C,4,2,25,748,Diesel,267,1204
A,4,2,44,770,Regular,14,1204
E,7,3,31,763,Diesel,9307,602
F,7,2,59,770,Regular,27000,660
C,8,2,40,770,Diesel,169,3979.79
D,7,2,47,770,Diesel,999,1204
E,8,2,61,770,Regular,3963,1204
E,15,2,69,770,Regular,3301,1294.52
C,9,15,73,748,Regular,485,373.5
C,9,15,73,748,Regular,485,278.07
E,7,3,49,770,Diesel,3301,556.14
D,8,2,59,770,Diesel,595,1204
D,10,6,40,770,Diesel,1699,1204
C,9,4,75,770,Regular,116,660
C,9,4,75,770,Regular,116,602
E,7,2,53,725,Diesel,4762,2040.38
E,7,2,53,730,Diesel,4762,89.69
A,11,2,58,770,Diesel,15,1320
C,4,1,59,770,Diesel,388,602
E,6,2,77,760,Regular,9307,660
D,8,3,55,770,Diesel,593,1204
E,4,2,52,770,Regular,3238,1204
D,6,2,58,770,Diesel,1001,1204
B,4,2,50,770,Regular,91,1320
B,8,15,70,770,Diesel,71,1204
B,8,2,45,732,Diesel,98,1204
E,4,2,66,770,Regular,4762,1075.45
C,5,3,38,770,Diesel,199,1204
A,5,2,43,770,Diesel,47,1204
A,8,2,64,770,Diesel,13,1320
E,7,2,30,748,Diesel,2960,1320
D,12,2,61,770,Diesel,1521,209
C,11,2,57,770,Diesel,168,1204
B,7,5,51,770,Diesel,99,1204
A,6,2,29,748,Diesel,26,394.915
A,6,2,29,748,Diesel,26,602
D,4,2,59,744,Regular,1937,1204
E,4,2,57,770,Diesel,8023,205
C,4,2,43,757,Diesel,273,1230.98
D,8,1,48,770,Diesel,747,1157.16
E,10,3,36,754,Diesel,6864,1350
A,8,2,38,764,Diesel,39,1204
E,7,3,69,770,Diesel,4128,602
C,11,0,56,770,Diesel,276,1320
C,11,2,46,770,Diesel,217,602
D,7,2,38,770,Diesel,1929,602
C,6,10,24,725,Diesel,179,733.25
C,6,7,24,740,Regular,132,2042.57
C,6,7,24,740,Regular,132,602
C,10,5,48,770,Regular,319,1204
B,7,4,45,770,Diesel,97,330
B,7,4,45,770,Diesel,97,1912.59
E,10,3,38,770,Regular,4479,1204
E,8,9,67,770,Regular,3386,941.76
E,9,6,49,770,Diesel,2715,1204
E,5,2,35,748,Diesel,8561,1204
C,5,10,35,735,Diesel,104,13.51
E,8,1,51,760,Diesel,3339,1204
E,4,7,47,770,Regular,5202,1760.2
D,10,1,73,770,Regular,1662,1204
C,5,1,50,770,Regular,393,1204
D,7,2,45,770,Diesel,721,401.3333
D,7,2,45,770,Diesel,721,185.38
D,7,2,45,770,Diesel,721,440
B,6,5,64,770,Diesel,61,1320
D,8,2,46,770,Diesel,645,1320
C,6,1,77,770,Regular,393,1320
E,6,6,33,744,Diesel,7966,1204
D,5,4,39,770,Diesel,565,84.92
D,7,5,31,744,Diesel,721,1311.21
D,7,5,31,744,Diesel,721,602
E,7,3,66,744,Regular,3317,1204
D,11,1,58,770,Diesel,721,1204
D,7,1,70,770,Diesel,631,1320
A,8,1,61,770,Diesel,22,1204
E,8,1,54,770,Diesel,3963,1204
D,5,8,24,730,Diesel,1557,387.07
E,5,7,74,748,Diesel,3374,59.77
A,5,6,47,770,Regular,30,212
C,8,2,58,770,Regular,307,1320
C,6,2,49,770,Diesel,358,278.07
C,6,2,49,770,Diesel,358,602
B,7,2,35,752,Regular,66,3500
B,7,2,35,752,Regular,66,602
F,12,1,38,758,Diesel,27000,1204
C,5,0,57,770,Diesel,324,1320
D,7,5,33,760,Diesel,721,1204
D,4,1,24,730,Diesel,758,1204
D,11,1,63,770,Diesel,645,4709.5
D,11,1,63,770,Diesel,645,3555
A,7,1,60,770,Diesel,49,1204
A,11,3,55,765,Diesel,49,1204
E,6,1,55,770,Diesel,3301,602
E,4,2,62,770,Regular,6313,602
E,4,2,62,770,Regular,6313,278.07
A,7,6,24,744,Regular,46,602
A,7,6,24,744,Regular,46,10359
B,11,9,27,748,Regular,82,1290.35
E,8,4,23,735,Regular,3214,909.61
B,7,2,74,770,Diesel,93,602
D,12,3,41,770,Regular,657,1204
D,7,10,44,770,Diesel,1326,89.7
E,7,2,38,739,Regular,3430,1204
C,6,1,33,770,Diesel,426,1204
E,4,1,23,730,Diesel,2715,1204
E,4,1,23,735,Diesel,2715,278.07
E,4,1,23,735,Diesel,2715,660
E,11,2,24,740,Regular,3021,1204
E,5,1,46,770,Regular,3317,1204
D,8,1,36,769,Diesel,670,1204
B,5,5,64,770,Diesel,66,1204
E,4,6,38,770,Regular,4478,3700
D,4,1,49,735,Regular,567,660
F,10,2,47,770,Regular,27000,696.19
D,8,2,56,770,Diesel,1858,1204
D,8,1,47,770,Diesel,746,602
E,6,5,77,744,Regular,8549,1204
A,4,6,49,770,Regular,16,1204
D,7,2,32,760,Diesel,1962,602
F,4,1,77,740,Diesel,10068,660
D,4,1,50,725,Regular,1629,1320
C,4,2,51,770,Diesel,412,1204
E,11,5,63,770,Regular,3301,93.55
E,6,2,33,770,Diesel,3193,1204
A,8,1,62,770,Diesel,15,1204
D,10,1,72,770,Regular,665,1204
B,5,7,43,770,Regular,89,1204
E,6,9,53,766,Diesel,7306,214.87
C,7,1,46,770,Diesel,454,1204
D,4,2,38,745,Diesel,796,1204
C,11,1,34,770,Diesel,166,1204
E,8,1,70,770,Regular,2859,420
E,7,1,75,762,Regular,4792,602
E,7,1,75,762,Regular,4792,660
A,4,1,43,770,Diesel,50,312.23
E,7,1,43,770,Diesel,3688,1204
E,8,1,56,770,Diesel,2715,553.995
E,8,1,56,770,Diesel,2715,3035
D,4,1,57,770,Regular,1842,602
D,4,1,57,770,Regular,1842,278.07
C,7,5,34,770,Diesel,269,1320
D,6,3,65,688,Diesel,824,602
D,4,7,32,735,Diesel,1096,1204
E,15,1,59,770,Diesel,2503,573.25
E,5,1,38,756,Diesel,4128,1204
C,11,2,43,756,Diesel,182,1320
D,4,1,73,770,Regular,537,1320
D,5,5,26,735,Regular,1687,1397
A,11,1,40,770,Diesel,18,1204
E,6,15,54,770,Regular,5376,1204
D,10,10,60,770,Regular,1225,602
D,10,10,60,770,Regular,1225,3826.075
D,4,3,31,766,Diesel,1347,602
E,7,4,62,770,Regular,3457,602
D,10,5,51,761,Regular,553,1320
E,8,1,76,770,Diesel,2120,1204
E,7,1,51,725,Diesel,3856,1320
F,4,1,57,756,Regular,27000,602
B,9,15,45,770,Regular,66,933.97
D,4,1,32,735,Diesel,824,602
D,4,1,32,735,Diesel,824,1599.2
E,5,2,25,740,Regular,6924,3422
E,4,1,26,725,Regular,8455,1204
F,5,1,47,770,Regular,22669,747
E,8,1,77,748,Regular,4762,232
B,4,1,48,770,Regular,66,1204
B,10,6,42,754,Diesel,72,1320
D,9,1,40,770,Diesel,645,602
D,6,9,26,740,Diesel,1267,3347.69
D,6,9,26,740,Diesel,1267,3859.705
E,6,2,29,752,Diesel,3628,1204
D,5,1,21,695,Regular,710,1204
E,11,3,38,770,Diesel,7590,1320
C,4,1,53,770,Diesel,342,1204
D,7,1,56,770,Diesel,1287,602
F,5,10,32,720,Diesel,18229,100.46
D,7,1,56,770,Regular,533,556.14
E,7,10,30,720,Regular,4116,106.46
E,4,2,77,770,Regular,2288,1204
A,11,4,44,740,Diesel,22,1286.26
A,6,3,74,756,Regular,40,1204
B,6,6,35,767,Diesel,68,602
C,7,1,34,752,Diesel,194,1320
C,4,1,52,770,Diesel,126,660
E,9,10,55,720,Regular,6864,602
C,7,1,55,770,Diesel,166,200
C,7,1,55,770,Diesel,166,602
E,9,3,23,664,Regular,4220,3548.65
C,7,15,39,770,Diesel,383,750.82
A,8,2,56,770,Diesel,33,1204
E,10,2,59,770,Regular,4998,660
E,10,2,59,770,Regular,4998,200
E,7,1,36,766,Diesel,3003,1204
C,7,1,33,748,Diesel,164,1204
D,7,1,27,748,Diesel,845,1204
F,10,1,52,770,Diesel,22669,1320
E,9,1,61,725,Regular,3317,602
D,4,2,31,761,Diesel,611,3521
D,4,2,31,761,Diesel,611,602
D,7,1,31,760,Diesel,528,1204
E,6,15,20,720,Regular,2715,1204
B,7,3,60,770,Diesel,79,86.71
E,4,1,68,770,Diesel,4348,1204
D,4,1,27,744,Diesel,1321,602
B,12,1,60,770,Diesel,64,1204
E,4,1,79,770,Regular,3233,1320
E,11,1,57,770,Diesel,2658,1204
B,7,10,23,740,Regular,66,127.97
C,5,8,33,763,Diesel,104,1204
A,5,1,60,770,Regular,17,1204
C,6,7,56,770,Regular,105,1204
B,7,1,70,770,Diesel,87,1204
B,4,1,41,770,Regular,90,2969.9
C,7,1,49,770,Regular,197,602
D,6,5,55,770,Regular,1962,556.14
A,12,1,61,770,Diesel,7,3439.19
A,8,1,61,770,Diesel,35,1320
C,7,1,56,766,Diesel,209,1320
B,6,15,21,720,Regular,56,1204
D,4,3,35,744,Diesel,645,1204
E,7,3,44,746,Regular,4762,1851.89
E,7,1,42,767,Diesel,2120,1204
C,7,1,53,770,Regular,423,1204
D,7,1,48,770,Diesel,1937,1204
D,6,2,40,749,Diesel,609,1320
E,10,4,53,770,Regular,4348,602
E,10,4,53,770,Regular,4348,334.375
C,7,9,33,720,Diesel,301,568.72
A,4,15,27,730,Regular,6,263.86
D,4,2,52,770,Regular,595,1320
E,6,15,26,727,Regular,6570,602
C,4,1,59,770,Diesel,144,11403.27
C,12,1,41,770,Diesel,299,1204
E,5,2,78,753,Regular,3991,1204
E,5,15,34,760,Diesel,3184,1204
C,7,1,37,770,Regular,487,2624.6
C,10,15,25,740,Diesel,310,1204
E,4,1,52,720,Regular,9307,1204
D,4,1,41,770,Diesel,765,660
E,7,1,44,752,Diesel,9096,1204
C,12,1,36,740,Diesel,251,712.94
E,10,6,48,763,Diesel,2484,684.05
E,10,6,48,763,Diesel,2484,602
C,6,1,24,695,Regular,388,1204
B,11,10,41,770,Diesel,67,660
E,5,1,77,770,Regular,3651,1204
D,4,1,42,770,Diesel,604,602
D,7,1,23,735,Diesel,824,1204
A,6,6,41,730,Diesel,46,602
A,6,6,41,730,Diesel,46,393.575
B,7,5,27,744,Regular,77,91.5
F,5,1,71,770,Regular,22669,1320
C,7,1,24,740,Regular,102,1320
D,7,1,57,770,Diesel,721,1204
B,5,2,44,770,Regular,68,1204
D,4,1,21,720,Regular,820,338.52
D,4,1,21,725,Regular,820,1204
C,5,1,30,763,Regular,343,1204
C,4,1,27,756,Regular,388,1204
E,4,3,31,763,Diesel,8561,602
E,4,3,31,763,Diesel,8561,341.35
E,10,5,51,770,Regular,2790,41.865
E,10,5,51,770,Regular,2790,301
A,6,10,50,770,Diesel,38,9804.13
A,7,1,34,766,Diesel,7,180
C,7,1,60,756,Diesel,335,1204
D,11,1,48,766,Diesel,1096,1204
D,7,3,53,770,Regular,820,1204
F,5,1,32,759,Regular,27000,1204
F,7,3,33,720,Diesel,27000,556.14
E,8,3,49,725,Diesel,3834,1320
E,12,1,59,770,Diesel,2733,1204
D,7,1,31,766,Diesel,778,1204
B,6,9,32,740,Diesel,79,2519.39
C,5,1,35,756,Diesel,392,1204
E,6,5,49,770,Regular,4762,1204
E,6,1,56,770,Diesel,2139,1204
C,4,1,30,755,Regular,137,667.74
A,8,1,44,768,Diesel,17,1204
D,4,4,59,725,Regular,824,1767.71
F,7,6,47,725,Diesel,10155,1320
D,10,6,61,770,Diesel,508,105.3
C,5,6,19,720,Regular,119,1204
D,4,1,42,748,Regular,632,1204
C,4,3,29,744,Diesel,247,1204
A,4,1,51,770,Regular,28,1204
E,5,1,25,730,Regular,2212,1204
B,5,5,45,770,Regular,66,758.03
B,5,5,45,770,Regular,66,49.995
C,4,1,40,770,Regular,110,1204
D,7,1,47,770,Diesel,716,1204
D,6,3,23,708,Diesel,898,1204
D,6,1,26,744,Regular,824,602
D,6,3,38,763,Diesel,828,1440.28
D,6,2,76,770,Regular,1232,602
E,6,1,55,770,Regular,4656,1320
D,4,1,25,735,Diesel,1326,1204
A,5,6,22,720,Diesel,14,660
D,5,10,48,770,Regular,1895,1204
F,4,1,44,740,Regular,23396,1001.9
E,11,1,42,760,Diesel,5410,1204
F,4,1,44,770,Diesel,27000,1320
B,5,1,24,720,Regular,64,1204
C,7,1,45,770,Diesel,113,1204
A,12,2,42,770,Diesel,47,1204
C,8,1,70,770,Diesel,130,1320
B,5,1,51,770,Regular,50,1204
D,6,9,24,720,Regular,572,1204
D,7,1,54,770,Regular,1015,1320
E,7,15,40,744,Regular,3317,602
E,7,15,40,744,Regular,3317,602
C,8,0,56,751,Diesel,177,1204
E,7,0,30,749,Diesel,3064,660
C,5,1,38,757,Regular,313,1320
C,7,1,34,769,Diesel,284,1204
C,6,0,72,770,Regular,135,1204
E,7,0,43,770,Diesel,9082,1204
C,5,9,24,720,Diesel,377,1320
B,7,0,62,770,Diesel,82,1261.8
D,4,0,59,770,Diesel,614,1204
F,6,1,31,720,Regular,15386,1204
C,7,3,53,770,Diesel,217,1204
C,7,3,59,770,Diesel,132,862.18
C,7,3,59,770,Diesel,132,660
A,8,3,66,762,Diesel,29,1204
C,8,3,44,770,Diesel,248,1204
E,7,3,26,720,Regular,2983,1400
C,11,3,43,770,Diesel,101,1204
C,11,3,59,770,Diesel,312,923.54
C,6,3,56,770,Diesel,384,339.185
C,6,3,56,770,Diesel,384,1250
C,5,4,29,756,Regular,145,1204
E,4,3,35,770,Regular,3724,11000
E,4,3,35,770,Regular,3724,4000
D,4,3,28,744,Diesel,1326,1204
E,4,1,32,769,Diesel,4649,483.32
A,7,4,47,770,Diesel,42,1204
D,4,3,37,765,Diesel,1370,1320
B,5,3,45,768,Regular,99,862.65
D,4,4,25,735,Regular,1468,1204
C,10,4,41,770,Regular,139,660
A,6,10,33,755,Regular,17,1204
D,4,5,43,770,Regular,1732,1204
