Month,Hour,Workday,Temp,Weather,Windspeed,Bikes
Nov,17,1,0.52,clear,0.1642,40
Nov,18,1,0.48,clear,0.1343,30
Nov,19,1,0.46,clear,0,14
Nov,20,1,0.4,clear,0,12
Nov,21,1,0.4,clear,0,16
Nov,22,1,0.36,clear,0,13
Nov,23,1,0.36,clear,0,3
Nov,0,1,0.36,clear,0,0
Nov,1,1,0.34,clear,0,0
Nov,2,1,0.32,clear,0,0
Nov,3,1,0.32,clear,0,0
Nov,4,1,0.32,clear,0,0
Nov,5,1,0.3,clear,0,0
Nov,6,1,0.3,clear,0,0
Nov,7,1,0.3,clear,0,0
Nov,8,1,0.32,clear,0,19
Nov,9,1,0.34,clear,0,22
Nov,10,1,0.4,clear,0.1045,16
Nov,11,1,0.46,clear,0.1642,21
Nov,12,1,0.5,clear,0.1642,24
Nov,13,1,0.5,clear,0.1642,31
Nov,14,1,0.52,clear,0.1642,26
Nov,15,1,0.52,clear,0.2239,21
Nov,16,1,0.52,clear,0.194,24
Nov,17,1,0.46,clear,0.1045,27
Nov,18,1,0.44,clear,0.1045,21
Nov,19,1,0.44,clear,0.1045,12
Nov,20,1,0.44,clear,0,18
Nov,21,1,0.4,clear,0,9
Nov,22,1,0.4,clear,0,9
Nov,23,1,0.38,clear,0,5
Nov,0,1,0.4,clear,0,0
Nov,1,1,0.4,cloudy/misty,0,1
Nov,2,1,0.38,cloudy/misty,0,0
Nov,3,1,0.38,clear,0.0896,0
Nov,4,1,0.38,clear,0.0896,1
Nov,5,1,0.36,cloudy/misty,0.1343,1
Nov,6,1,0.36,cloudy/misty,0.1343,4
Nov,7,1,0.38,cloudy/misty,0.1642,6
Nov,8,1,0.4,cloudy/misty,0.0896,18
Nov,9,1,0.42,cloudy/misty,0.1045,23
Nov,10,1,0.44,cloudy/misty,0.2239,17
Nov,11,1,0.46,cloudy/misty,0.3881,9
Nov,12,1,0.42,cloudy/misty,0.3582,18
Nov,13,1,0.36,light rain/snow,0.3582,9
Nov,14,1,0.36,light rain/snow,0.2836,6
Nov,15,1,0.36,light rain/snow,0.2985,5
Nov,16,1,0.36,light rain/snow,0.2239,6
Nov,17,1,0.36,light rain/snow,0.2239,9
Nov,18,1,0.36,cloudy/misty,0.1642,10
Nov,19,1,0.36,cloudy/misty,0.2239,19
Nov,20,1,0.36,cloudy/misty,0.2836,8
Nov,21,1,0.36,clear,0.2537,6
Nov,22,1,0.36,clear,0.2836,5
Nov,23,1,0.34,cloudy/misty,0.1642,9
Nov,0,0,0.34,clear,0.2537,10
Nov,1,0,0.32,clear,0.3284,3
Nov,2,0,0.32,clear,0.2836,1
Nov,3,0,0.3,clear,0.194,0
Nov,4,0,0.3,clear,0.194,0
Nov,5,0,0.3,clear,0.2537,0
Nov,6,0,0.28,clear,0.3284,0
Nov,7,0,0.28,clear,0.2537,5
Nov,8,0,0.3,clear,0.3582,9
Nov,9,0,0.32,clear,0.4478,15
Nov,10,0,0.32,clear,0.5522,38
Nov,11,0,0.34,clear,0.4925,20
Nov,12,0,0.34,clear,0.4627,41
Nov,13,0,0.38,clear,0.5522,57
Nov,14,0,0.38,clear,0.4627,64
Nov,15,0,0.36,clear,0.4179,29
Nov,16,0,0.36,clear,0.3284,49
Nov,17,0,0.34,clear,0.3284,24
Nov,18,0,0.34,clear,0.2537,23
Nov,19,0,0.32,clear,0.1642,17
Nov,20,0,0.32,clear,0.194,12
Nov,21,0,0.3,clear,0.1642,4
Nov,22,0,0.32,clear,0.194,13
Nov,23,0,0.3,clear,0.0896,6
Nov,0,0,0.24,clear,0.1343,12
Nov,1,0,0.24,clear,0.1343,9
Nov,2,0,0.24,clear,0.0896,7
Nov,3,0,0.24,clear,0.1343,4
Nov,4,0,0.2,clear,0.1343,0
Nov,5,0,0.22,clear,0.0896,1
Nov,6,0,0.22,clear,0.1642,0
Nov,7,0,0.22,clear,0.194,3
Nov,8,0,0.26,clear,0.194,14
Nov,9,0,0.3,clear,0.1642,18
Nov,10,0,0.34,clear,0.2836,62
Nov,11,0,0.38,clear,0.2836,102
Nov,12,0,0.44,clear,0.2836,142
Nov,13,0,0.48,clear,0.2836,128
Nov,14,0,0.5,clear,0.2985,191
Nov,15,0,0.52,clear,0.2836,165
Nov,16,0,0.52,clear,0.2537,137
Nov,17,0,0.5,clear,0.2537,92
Nov,18,0,0.42,clear,0.194,53
Nov,19,0,0.42,clear,0.2537,32
Nov,20,0,0.42,clear,0.2836,31
Nov,21,0,0.42,clear,0.2836,19
Nov,22,0,0.42,clear,0.2537,30
Nov,23,0,0.4,clear,0.1642,23
Nov,0,0,0.4,cloudy/misty,0.194,12
Nov,1,0,0.36,cloudy/misty,0.194,13
Nov,2,0,0.36,clear,0.1045,9
Nov,3,0,0.36,cloudy/misty,0.1343,8
Nov,4,0,0.36,cloudy/misty,0.1343,1
Nov,5,0,0.34,clear,0.1642,2
Nov,6,0,0.34,clear,0.1343,5
Nov,7,0,0.34,clear,0.2239,13
Nov,8,0,0.34,clear,0.0896,24
Nov,9,0,0.4,clear,0.2836,38
Nov,10,0,0.44,clear,0.3284,63
Nov,11,0,0.46,clear,0.4179,108
Nov,12,0,0.52,cloudy/misty,0.4179,112
Nov,13,0,0.52,cloudy/misty,0.4179,105
Nov,14,0,0.54,cloudy/misty,0.4925,108
Nov,15,0,0.5,cloudy/misty,0.3284,89
Nov,16,0,0.54,cloudy/misty,0.3881,93
Nov,17,0,0.52,clear,0.3284,44
Nov,18,0,0.52,clear,0.3284,35
Nov,19,0,0.5,clear,0.3582,36
Nov,20,0,0.5,clear,0.3582,24
Nov,21,0,0.48,clear,0.2537,19
Nov,22,0,0.48,clear,0.3881,25
Nov,23,0,0.46,clear,0.2985,18
Nov,0,1,0.46,clear,0.2836,8
Nov,1,1,0.46,clear,0.2985,5
Nov,2,1,0.46,clear,0.3582,7
Nov,3,1,0.44,clear,0.2836,4
Nov,4,1,0.44,clear,0.2239,0
Nov,5,1,0.44,cloudy/misty,0.2537,0
Nov,6,1,0.44,cloudy/misty,0.2239,10
Nov,7,1,0.44,clear,0.2537,11
Nov,8,1,0.46,cloudy/misty,0.194,27
Nov,9,1,0.48,cloudy/misty,0.3284,29
Nov,10,1,0.5,cloudy/misty,0.2836,26
Nov,11,1,0.54,cloudy/misty,0.2836,22
Nov,12,1,0.56,clear,0.2985,36
Nov,13,1,0.6,clear,0.3881,50
Nov,14,1,0.62,clear,0.4478,47
Nov,15,1,0.64,clear,0.3284,53
Nov,16,1,0.62,clear,0.4179,51
Nov,17,1,0.62,clear,0.2537,55
Nov,18,1,0.56,clear,0.2836,29
Nov,19,1,0.6,clear,0.2985,28
Nov,20,1,0.6,clear,0.3582,30
Nov,21,1,0.6,clear,0.3582,37
Nov,22,1,0.58,clear,0.3582,17
Nov,23,1,0.56,clear,0.2985,13
Nov,0,1,0.56,clear,0.3582,7
Nov,1,1,0.56,clear,0.2985,5
Nov,2,1,0.56,clear,0.2537,7
Nov,3,1,0.54,cloudy/misty,0.3284,0
Nov,4,1,0.56,clear,0.2985,1
Nov,5,1,0.54,clear,0.2836,2
Nov,6,1,0.56,cloudy/misty,0.0896,4
Nov,7,1,0.54,cloudy/misty,0.1642,21
Nov,8,1,0.54,cloudy/misty,0.1045,27
Nov,9,1,0.56,cloudy/misty,0.0896,26
Nov,10,1,0.56,cloudy/misty,0.2836,23
Nov,11,1,0.56,cloudy/misty,0.194,18
Nov,12,1,0.54,cloudy/misty,0,28
Nov,13,1,0.54,light rain/snow,0.2239,21
Nov,14,1,0.54,cloudy/misty,0.2836,27
Nov,15,1,0.54,cloudy/misty,0.1343,36
Nov,16,1,0.52,cloudy/misty,0.1343,31
Nov,17,1,0.5,cloudy/misty,0.194,29
Nov,18,1,0.5,cloudy/misty,0.2836,27
Nov,19,1,0.5,cloudy/misty,0.3582,27
Nov,20,1,0.48,cloudy/misty,0.1343,26
Nov,21,1,0.5,cloudy/misty,0.0896,23
Nov,22,1,0.46,cloudy/misty,0.1045,19
Nov,23,1,0.46,cloudy/misty,0.1045,14
Nov,0,1,0.46,cloudy/misty,0,5
Nov,1,1,0.46,light rain/snow,0.0896,0
Nov,2,1,0.46,cloudy/misty,0.1045,4
Nov,3,1,0.46,cloudy/misty,0.1045,2
Nov,4,1,0.44,cloudy/misty,0.2239,1
Nov,5,1,0.46,light rain/snow,0.1045,0
Nov,6,1,0.46,cloudy/misty,0.0896,4
Nov,7,1,0.46,light rain/snow,0,7
Nov,8,1,0.46,light rain/snow,0,9
Nov,9,1,0.46,light rain/snow,0,5
Nov,10,1,0.46,light rain/snow,0,4
Nov,11,1,0.46,light rain/snow,0.0896,7
Nov,12,1,0.46,light rain/snow,0,5
Nov,13,1,0.46,light rain/snow,0.1343,6
Nov,14,1,0.46,cloudy/misty,0.1343,12
Nov,15,1,0.48,light rain/snow,0.1045,16
Nov,16,1,0.48,light rain/snow,0.1045,13
Nov,17,1,0.48,cloudy/misty,0.194,17
Nov,18,1,0.46,light rain/snow,0.3881,13
Nov,19,1,0.46,light rain/snow,0.3881,3
Nov,20,1,0.44,light rain/snow,0.3881,5
Nov,21,1,0.44,light rain/snow,0.2836,3
Nov,22,1,0.42,light rain/snow,0.2239,1
Nov,23,1,0.42,light rain/snow,0.1343,3
Nov,0,1,0.42,cloudy/misty,0.2537,2
Nov,1,1,0.42,cloudy/misty,0.1642,0
Nov,2,1,0.42,cloudy/misty,0.2239,0
Nov,3,1,0.42,cloudy/misty,0.3284,0
Nov,4,1,0.4,cloudy/misty,0.4179,1
Nov,5,1,0.34,light rain/snow,0.3284,1
Nov,6,1,0.36,light rain/snow,0.2239,3
Nov,7,1,0.34,light rain/snow,0.2836,4
Nov,8,1,0.34,light rain/snow,0.2985,12
Nov,9,1,0.34,cloudy/misty,0.3284,14
Nov,10,1,0.34,cloudy/misty,0.3284,7
Nov,11,1,0.32,light rain/snow,0.3284,4
Nov,12,1,0.34,cloudy/misty,0.2985,6
Nov,13,1,0.34,cloudy/misty,0.4478,15
Nov,14,1,0.34,cloudy/misty,0.3881,5
Nov,15,1,0.34,cloudy/misty,0.4478,10
Nov,16,1,0.32,clear,0.4179,8
Nov,17,1,0.32,clear,0.3881,20
Nov,18,1,0.32,clear,0.194,9
Nov,19,1,0.3,clear,0.2239,7
Nov,20,1,0.3,clear,0.2836,7
Nov,21,1,0.3,clear,0.2537,3
Nov,22,1,0.26,clear,0.2537,1
Nov,23,1,0.26,clear,0.2239,0
Nov,0,1,0.26,clear,0.1642,2
Nov,1,1,0.26,clear,0.3284,0
Nov,2,1,0.24,clear,0.2239,2
Nov,3,1,0.24,clear,0.2836,0
Nov,4,1,0.22,clear,0.1642,0
Nov,5,1,0.22,clear,0.1343,0
Nov,6,1,0.22,clear,0.0896,1
Nov,7,1,0.22,clear,0.1642,5
Nov,8,1,0.22,clear,0.194,6
Nov,9,1,0.26,clear,0.194,6
Nov,10,1,0.26,clear,0.2836,10
Nov,11,1,0.3,clear,0.1343,18
Nov,12,1,0.32,clear,0,22
Nov,13,1,0.34,clear,0.2239,31
Nov,14,1,0.34,clear,0.1343,31
Nov,15,1,0.34,clear,0.1343,27
Nov,16,1,0.34,clear,0.1343,19
Nov,17,1,0.32,clear,0.1343,17
Nov,18,1,0.3,clear,0.1642,16
Nov,19,1,0.28,clear,0.1642,7
Nov,20,1,0.28,clear,0.194,8
Nov,21,1,0.28,clear,0.1642,3
Nov,22,1,0.26,clear,0.1045,9
Nov,23,1,0.26,clear,0.1343,5
Nov,0,0,0.26,clear,0.194,4
Nov,1,0,0.26,clear,0.2985,1
Nov,2,0,0.24,clear,0.1642,12
Nov,3,0,0.26,clear,0.2537,4
Nov,4,0,0.26,clear,0.3284,4
Nov,5,0,0.24,clear,0.2537,0
Nov,6,0,0.24,clear,0.3284,2
Nov,7,0,0.24,clear,0.2537,3
Nov,8,0,0.26,clear,0.2537,12
Nov,9,0,0.28,clear,0.2985,12
Nov,10,0,0.32,clear,0.2537,35
Nov,11,0,0.36,clear,0,50
Nov,12,0,0.4,clear,0.2836,93
Nov,13,0,0.42,clear,0.2836,118
Nov,14,0,0.42,clear,0.2985,121
Nov,15,0,0.42,clear,0.194,120
Nov,16,0,0.42,clear,0.2985,99
Nov,17,0,0.4,clear,0.194,61
Nov,18,0,0.38,clear,0.1343,36
Nov,19,0,0.34,cloudy/misty,0.1343,33
Nov,20,0,0.36,cloudy/misty,0.1045,48
Nov,21,0,0.36,cloudy/misty,0.194,29
Nov,22,0,0.38,cloudy/misty,0.1642,26
Nov,23,0,0.38,clear,0.2239,20
Nov,0,0,0.38,clear,0.1642,14
Nov,1,0,0.4,clear,0.2537,11
Nov,2,0,0.4,clear,0.2836,12
Nov,3,0,0.4,cloudy/misty,0.2836,6
Nov,4,0,0.4,cloudy/misty,0.2836,2
Nov,5,0,0.42,cloudy/misty,0.2836,0
Nov,6,0,0.42,cloudy/misty,0.2537,3
Nov,7,0,0.42,clear,0.2239,4
Nov,8,0,0.42,cloudy/misty,0.2836,13
Nov,9,0,0.44,clear,0.1642,29
Nov,10,0,0.44,cloudy/misty,0.1045,46
Nov,11,0,0.5,cloudy/misty,0.1045,74
Nov,12,0,0.5,cloudy/misty,0.1343,70
Nov,13,0,0.54,cloudy/misty,0.194,84
Nov,14,0,0.52,clear,0.2537,113
Nov,15,0,0.52,cloudy/misty,0.194,109
Nov,16,0,0.52,cloudy/misty,0.1343,81
Nov,17,0,0.52,cloudy/misty,0.194,35
Nov,18,0,0.54,cloudy/misty,0.194,22
Nov,19,0,0.5,cloudy/misty,0.1045,17
Nov,20,0,0.52,cloudy/misty,0.1045,23
Nov,21,0,0.48,cloudy/misty,0.0896,11
Nov,22,0,0.46,light rain/snow,0.0896,5
Nov,23,0,0.46,light rain/snow,0.0896,3
Nov,0,1,0.46,cloudy/misty,0,4
Nov,1,1,0.46,light rain/snow,0.194,4
Nov,2,1,0.44,light rain/snow,0.194,1
Nov,3,1,0.44,light rain/snow,0.1343,0
Nov,4,1,0.44,light rain/snow,0.1343,0
Nov,5,1,0.44,cloudy/misty,0,0
Nov,6,1,0.42,cloudy/misty,0,0
Nov,7,1,0.46,cloudy/misty,0.1642,17
Nov,8,1,0.46,cloudy/misty,0,13
Nov,9,1,0.48,cloudy/misty,0.1045,15
Nov,10,1,0.52,cloudy/misty,0,25
Nov,11,1,0.52,cloudy/misty,0.1045,16
Nov,12,1,0.5,cloudy/misty,0.1343,24
Nov,13,1,0.5,cloudy/misty,0.1343,13
Nov,14,1,0.48,cloudy/misty,0.194,14
Nov,15,1,0.44,light rain/snow,0.2239,15
Nov,16,1,0.44,light rain/snow,0.2239,13
Nov,17,1,0.42,light rain/snow,0.2985,10
Nov,18,1,0.42,light rain/snow,0.194,8
Nov,19,1,0.4,light rain/snow,0.194,2
Nov,20,1,0.4,light rain/snow,0.2239,5
Nov,21,1,0.4,light rain/snow,0.1642,11
Nov,22,1,0.4,light rain/snow,0.1343,6
Nov,23,1,0.4,light rain/snow,0.1642,4
Nov,0,1,0.38,light rain/snow,0.1045,0
Nov,1,1,0.4,light rain/snow,0.1343,1
Nov,2,1,0.38,light rain/snow,0.1045,2
Nov,3,1,0.38,light rain/snow,0.1045,1
Nov,4,1,0.38,light rain/snow,0.1642,0
Nov,5,1,0.38,light rain/snow,0.1642,1
Nov,6,1,0.38,cloudy/misty,0.1045,1
Nov,7,1,0.38,light rain/snow,0.2239,2
Nov,8,1,0.38,light rain/snow,0.2239,5
Nov,9,1,0.4,light rain/snow,0,2
Nov,10,1,0.4,light rain/snow,0,6
Nov,11,1,0.4,light rain/snow,0.1343,4
Nov,12,1,0.4,light rain/snow,0.0896,3
Nov,13,1,0.42,light rain/snow,0.0896,4
Nov,14,1,0.42,light rain/snow,0.0896,4
Nov,15,1,0.44,light rain/snow,0,2
Nov,16,1,0.44,light rain/snow,0,3
Nov,17,1,0.44,light rain/snow,0.0896,4
Nov,18,1,0.44,light rain/snow,0,0
Nov,19,1,0.46,light rain/snow,0.1045,5
Nov,20,1,0.46,cloudy/misty,0.2239,6
Nov,21,1,0.46,cloudy/misty,0.2537,4
Nov,22,1,0.5,cloudy/misty,0.194,6
Nov,23,1,0.48,cloudy/misty,0.2537,3
Nov,0,1,0.48,cloudy/misty,0.2537,2
Nov,1,1,0.48,cloudy/misty,0.2985,0
Nov,2,1,0.5,light rain/snow,0.3582,1
Nov,3,1,0.5,light rain/snow,0.3582,1
Nov,4,1,0.52,light rain/snow,0.3582,0
Nov,5,1,0.46,cloudy/misty,0.194,1
Nov,6,1,0.44,cloudy/misty,0,1
Nov,7,1,0.46,cloudy/misty,0.0896,2
Nov,8,1,0.48,cloudy/misty,0.1045,7
Nov,9,1,0.52,cloudy/misty,0.194,3
Nov,10,1,0.52,cloudy/misty,0.194,6
Nov,11,1,0.5,cloudy/misty,0.4179,9
Nov,12,1,0.48,clear,0.4179,9
Nov,13,1,0.44,cloudy/misty,0.4925,12
Nov,14,1,0.42,clear,0.4627,13
Nov,15,1,0.42,cloudy/misty,0.4478,13
Nov,16,1,0.4,cloudy/misty,0.4627,4
Nov,17,1,0.38,light rain/snow,0.3881,7
Nov,18,1,0.4,cloudy/misty,0.5224,7
Nov,19,1,0.38,clear,0.3881,6
Nov,20,1,0.36,clear,0.3881,1
Nov,21,1,0.36,clear,0.4627,0
Nov,22,1,0.34,clear,0.4478,3
Nov,23,1,0.34,clear,0.3582,4
Nov,0,0,0.32,clear,0.2239,1
Nov,1,0,0.32,clear,0.4179,1
Nov,2,0,0.3,clear,0.2836,3
Nov,3,0,0.28,clear,0.1343,1
Nov,4,0,0.3,clear,0.0896,1
Nov,5,0,0.3,clear,0.1045,1
Nov,6,0,0.3,clear,0.0896,1
Nov,7,0,0.26,clear,0.1045,9
Nov,8,0,0.3,clear,0.0896,4
Nov,9,0,0.34,clear,0,13
Nov,10,0,0.36,clear,0,34
Nov,11,0,0.42,clear,0.2985,52
Nov,12,0,0.46,clear,0.2239,62
Nov,13,0,0.48,clear,0.2239,84
Nov,14,0,0.5,clear,0.2985,74
Nov,15,0,0.5,clear,0.2537,78
Nov,16,0,0.5,clear,0.2836,48
Nov,17,0,0.48,clear,0.1045,34
Nov,18,0,0.42,clear,0.0896,13
Nov,19,0,0.4,clear,0.1045,15
Nov,20,0,0.36,clear,0.1642,14
Nov,21,0,0.36,clear,0.1642,7
Nov,22,0,0.36,clear,0.1642,8
Nov,23,0,0.34,clear,0.1045,2
Nov,0,1,0.34,clear,0.1642,7
Nov,1,1,0.34,clear,0,2
Nov,2,1,0.28,clear,0.1045,4
Nov,3,1,0.28,clear,0.1045,0
Nov,4,1,0.3,clear,0.1045,4
Nov,5,1,0.28,clear,0,2
Nov,6,1,0.26,clear,0.1045,4
Nov,7,1,0.26,clear,0,4
Nov,8,1,0.26,clear,0.1343,6
Nov,9,1,0.32,clear,0,25
Nov,10,1,0.36,clear,0.1642,60
Nov,11,1,0.4,clear,0.1045,99
Nov,12,1,0.46,clear,0.1045,126
Nov,13,1,0.5,clear,0.2239,143
Nov,14,1,0.52,clear,0.2239,122
Nov,15,1,0.52,clear,0.194,165
Nov,16,1,0.5,clear,0.1642,122
Nov,17,1,0.5,clear,0.1045,57
Nov,18,1,0.46,clear,0.0896,45
Nov,19,1,0.42,clear,0,38
Nov,20,1,0.4,clear,0.0896,19
Nov,21,1,0.36,clear,0,24
Nov,22,1,0.34,clear,0.0896,12
Nov,23,1,0.34,clear,0.1045,5
Nov,0,0,0.34,clear,0.1045,9
Nov,1,0,0.32,clear,0.0896,5
Nov,2,0,0.3,clear,0.1045,3
Nov,3,0,0.3,clear,0,8
Nov,4,0,0.3,clear,0,0
Nov,5,0,0.3,clear,0.1045,0
Nov,6,0,0.3,cloudy/misty,0.0896,2
Nov,7,0,0.26,clear,0.1045,4
Nov,8,0,0.32,clear,0.0896,10
Nov,9,0,0.34,clear,0.0896,16
Nov,10,0,0.36,clear,0,57
Nov,11,0,0.4,clear,0.1045,107
Nov,12,0,0.44,clear,0,137
Nov,13,0,0.48,clear,0,177
Nov,14,0,0.48,cloudy/misty,0.1343,141
Nov,15,0,0.5,cloudy/misty,0.1045,154
Nov,16,0,0.46,cloudy/misty,0.1343,137
Nov,17,0,0.46,cloudy/misty,0.1343,62
Nov,18,0,0.42,cloudy/misty,0.1642,67
Nov,19,0,0.4,cloudy/misty,0.0896,46
Nov,20,0,0.42,cloudy/misty,0,55
Nov,21,0,0.38,cloudy/misty,0,20
Nov,22,0,0.38,cloudy/misty,0,14
Nov,23,0,0.36,clear,0,18
Nov,0,0,0.36,clear,0,7
Nov,1,0,0.36,clear,0,9
Nov,2,0,0.34,clear,0,9
Nov,3,0,0.34,clear,0,9
Nov,4,0,0.34,clear,0.1045,0
Nov,5,0,0.36,clear,0.194,0
Nov,6,0,0.38,clear,0.1642,0
Nov,7,0,0.38,clear,0.2239,12
Nov,8,0,0.4,clear,0.2985,6
Nov,9,0,0.46,clear,0.2836,21
Nov,10,0,0.46,clear,0.2836,58
Nov,11,0,0.5,clear,0.3582,83
Nov,12,0,0.54,clear,0.2836,63
Nov,13,0,0.54,clear,0.194,97
Nov,14,0,0.62,clear,0.4627,113
Nov,15,0,0.62,clear,0.2836,96
Nov,16,0,0.56,clear,0.2537,94
Nov,17,0,0.54,clear,0.194,37
Nov,18,0,0.5,clear,0.1642,25
Nov,19,0,0.48,clear,0.2239,30
Nov,20,0,0.5,clear,0.2537,10
Nov,21,0,0.48,clear,0.2836,13
Nov,22,0,0.48,clear,0.2537,13
Nov,23,0,0.48,clear,0.2537,5
Nov,0,1,0.46,clear,0.2836,6
Nov,1,1,0.46,clear,0.2985,1
Nov,3,1,0.44,clear,0.2239,1
Nov,4,1,0.44,clear,0.0896,0
Nov,5,1,0.4,clear,0,0
Nov,6,1,0.42,clear,0.0896,6
Nov,7,1,0.42,clear,0,7
Nov,8,1,0.42,cloudy/misty,0,13
Nov,9,1,0.44,cloudy/misty,0.2239,17
Nov,10,1,0.48,cloudy/misty,0.1343,21
Nov,11,1,0.52,cloudy/misty,0.1045,11
Nov,12,1,0.56,clear,0.1045,13
Nov,13,1,0.58,cloudy/misty,0,25
Nov,14,1,0.6,clear,0,14
Nov,15,1,0.58,clear,0.1642,18
Nov,16,1,0.56,clear,0.194,24
Nov,17,1,0.58,clear,0.194,24
Nov,18,1,0.56,clear,0.2239,20
Nov,19,1,0.54,clear,0.2239,4
Nov,20,1,0.54,cloudy/misty,0.2537,12
Nov,21,1,0.54,cloudy/misty,0.2239,4
Nov,22,1,0.52,cloudy/misty,0.1045,7
Nov,23,1,0.52,cloudy/misty,0.1343,5
Nov,0,1,0.52,clear,0,4
Nov,1,1,0.52,clear,0.0896,1
Nov,2,1,0.5,cloudy/misty,0,0
Nov,3,1,0.5,cloudy/misty,0,0
Nov,4,1,0.52,cloudy/misty,0.3284,1
Nov,5,1,0.5,clear,0.2836,1
Nov,6,1,0.52,clear,0.2836,1
Nov,7,1,0.52,clear,0.2239,12
Nov,8,1,0.54,clear,0.2836,9
Nov,9,1,0.56,light rain/snow,0.4179,5
Nov,10,1,0.56,light rain/snow,0.4179,2
Nov,11,1,0.5,light rain/snow,0.2985,1
Nov,12,1,0.42,light rain/snow,0.4179,1
Nov,13,1,0.42,light rain/snow,0.2836,0
Nov,14,1,0.4,light rain/snow,0.194,1
Nov,15,1,0.4,light rain/snow,0.3284,5
Nov,16,1,0.4,light rain/snow,0.2239,5
Nov,17,1,0.4,cloudy/misty,0.2985,8
Nov,18,1,0.4,cloudy/misty,0.2985,11
Nov,19,1,0.4,cloudy/misty,0.3284,6
Nov,20,1,0.38,cloudy/misty,0.2537,8
Nov,21,1,0.38,cloudy/misty,0.2537,9
Nov,22,1,0.38,clear,0.2985,5
Nov,23,1,0.36,clear,0.3881,0
Nov,0,1,0.36,clear,0.4179,1
Nov,1,1,0.34,clear,0.3284,0
Nov,2,1,0.32,clear,0.1642,0
Nov,3,1,0.32,clear,0.1642,0
Nov,4,1,0.3,clear,0.2239,0
Nov,5,1,0.28,clear,0.194,1
Nov,6,1,0.26,clear,0.1045,3
Nov,7,1,0.26,clear,0.1045,9
Nov,8,1,0.28,clear,0.194,13
Nov,9,1,0.3,clear,0.2836,7
Nov,10,1,0.34,clear,0.2239,15
Nov,11,1,0.38,clear,0.2985,10
Nov,12,1,0.36,cloudy/misty,0.2836,12
Nov,13,1,0.38,cloudy/misty,0.3582,16
Nov,14,1,0.38,cloudy/misty,0.3582,13
Nov,15,1,0.36,clear,0.3284,11
Nov,16,1,0.36,clear,0.2836,27
Nov,17,1,0.34,cloudy/misty,0.3284,15
Nov,18,1,0.34,clear,0.3284,7
Nov,19,1,0.32,cloudy/misty,0.2836,6
Nov,20,1,0.32,cloudy/misty,0.2836,6
Nov,21,1,0.32,clear,0.3881,7
Nov,22,1,0.3,clear,0.2985,5
Nov,23,1,0.28,clear,0.2836,4
Dec,0,1,0.28,clear,0.3284,1
Dec,1,1,0.26,clear,0.2836,1
Dec,2,1,0.26,clear,0.2985,1
Dec,3,1,0.26,clear,0.2537,1
Dec,4,1,0.26,clear,0.2836,0
Dec,5,1,0.26,clear,0.2537,1
Dec,6,1,0.24,clear,0.2836,5
Dec,7,1,0.24,clear,0.3582,11
Dec,8,1,0.26,clear,0.3284,15
Dec,9,1,0.3,clear,0.3284,9
Dec,10,1,0.32,clear,0.2985,7
Dec,11,1,0.34,clear,0.2537,7
Dec,12,1,0.36,clear,0.2239,9
Dec,13,1,0.4,clear,0.2239,17
Dec,14,1,0.4,clear,0.2239,20
Dec,15,1,0.4,clear,0.2239,10
Dec,16,1,0.4,clear,0.194,9
Dec,17,1,0.36,clear,0.1343,9
Dec,18,1,0.36,clear,0.1045,12
Dec,19,1,0.34,clear,0.1045,9
Dec,20,1,0.34,clear,0.1045,12
Dec,21,1,0.3,clear,0.1045,8
Dec,22,1,0.3,clear,0,5
Dec,23,1,0.26,clear,0.0896,3
Dec,0,1,0.26,clear,0.0896,6
Dec,1,1,0.24,clear,0,1
Dec,2,1,0.24,clear,0,0
Dec,3,1,0.22,clear,0,0
Dec,4,1,0.22,clear,0,0
Dec,5,1,0.22,clear,0.0896,0
Dec,6,1,0.22,clear,0,3
Dec,7,1,0.22,clear,0.0896,6
Dec,8,1,0.24,clear,0,13
Dec,9,1,0.28,clear,0,12
Dec,10,1,0.3,clear,0.2239,16
Dec,11,1,0.34,clear,0.1642,18
Dec,12,1,0.36,clear,0.1343,18
Dec,13,1,0.4,clear,0.1343,19
Dec,14,1,0.42,clear,0.1045,25
Dec,15,1,0.42,clear,0.0896,24
Dec,16,1,0.42,clear,0.0896,22
Dec,17,1,0.42,clear,0,20
Dec,18,1,0.4,clear,0,10
Dec,19,1,0.34,clear,0.2537,13
Dec,20,1,0.38,clear,0.2836,12
Dec,21,1,0.34,clear,0.194,9
Dec,22,1,0.32,clear,0.194,7
Dec,23,1,0.32,clear,0.2836,14
Dec,0,0,0.3,clear,0.2537,10
Dec,1,0,0.26,clear,0.194,9
Dec,2,0,0.26,clear,0.1642,9
Dec,3,0,0.24,clear,0.1343,4
Dec,4,0,0.22,clear,0.1343,1
Dec,5,0,0.24,clear,0.0896,0
Dec,6,0,0.24,clear,0.1045,1
Dec,7,0,0.22,clear,0.0896,2
Dec,8,0,0.24,clear,0.0896,1
Dec,9,0,0.26,clear,0.1045,25
Dec,10,0,0.32,clear,0.1343,22
Dec,11,0,0.32,clear,0.0896,48
Dec,12,0,0.36,clear,0,78
Dec,13,0,0.36,clear,0.0896,70
Dec,14,0,0.36,clear,0,92
Dec,15,0,0.38,clear,0,100
Dec,16,0,0.38,clear,0,75
Dec,17,0,0.36,clear,0,46
Dec,18,0,0.34,clear,0.1343,31
Dec,19,0,0.3,clear,0.0896,31
